            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2483686.500000000, A.D. 2088-Jan-01 00:00:00.0000, -2.322601016936497E+07,  1.449057974341014E+08, -2.912079951428622E+04, -2.987969426752579E+01, -4.926064004645871E+00,  2.357051674608535E-03,
2484052.500000000, A.D. 2089-Jan-01 00:00:00.0000, -2.518991045728366E+07,  1.448644980995141E+08, -2.932156216157228E+04, -2.981333651438397E+01, -5.291417876760276E+00,  9.655749046046935E-04,
2484417.500000000, A.D. 2090-Jan-01 00:00:00.0000, -2.473316539753262E+07,  1.451907436860513E+08, -2.814633415353298E+04, -2.985819271885287E+01, -5.175423288354741E+00,  1.898089979913697E-03,
2484782.500000000, A.D. 2091-Jan-01 00:00:00.0000, -2.435424150522174E+07,  1.453415609228450E+08, -2.327833908010274E+04, -2.986318264173219E+01, -5.053936121687674E+00,  2.252239457527949E-03,
2485147.500000000, A.D. 2092-Jan-01 00:00:00.0000, -2.395106648552589E+07,  1.453279872423500E+08, -1.900838617944717E+04, -2.989122148918321E+01, -4.903446562164325E+00,  7.498687029743323E-04,
2485513.500000000, A.D. 2093-Jan-01 00:00:00.0000, -2.604679378789616E+07,  1.447225819451134E+08, -1.595853420894593E+04, -2.982800932400601E+01, -5.318471533680965E+00,  2.846390610077076E-03,
2485878.500000000, A.D. 2094-Jan-01 00:00:00.0000, -2.535523601045444E+07,  1.444706386708395E+08, -1.751596076520532E+04, -2.982416346539832E+01, -5.174331079330340E+00,  4.925176524268604E-04,
2486243.500000000, A.D. 2095-Jan-01 00:00:00.0000, -2.445572669600590E+07,  1.442686436730124E+08, -2.436886437923461E+04, -2.986016036020072E+01, -5.026751001019077E+00,  2.088760969272574E-03,
2486608.500000000, A.D. 2096-Jan-01 00:00:00.0000, -2.342147069102353E+07,  1.442051043851083E+08, -3.405572096048295E+04, -2.987583800115508E+01, -4.909365701107260E+00,  1.163452656302244E-03,
2486974.500000000, A.D. 2097-Jan-01 00:00:00.0000, -2.488869540995816E+07,  1.439221526264847E+08, -4.677958123313636E+04, -2.979757630823576E+01, -5.269239855594528E+00,  1.240106855560974E-03,
2487339.500000000, A.D. 2098-Jan-01 00:00:00.0000, -2.385512719611679E+07,  1.443030138034975E+08, -5.769819169077277E+04, -2.984439455325379E+01, -5.137120870443979E+00,  2.113380957351252E-03,
2487704.500000000, A.D. 2099-Jan-01 00:00:00.0000, -2.298353540468747E+07,  1.448014960408924E+08, -6.679443711747229E+04, -2.985627991560979E+01, -5.013951058353724E+00,  5.963765314933589E-04,
2488069.500000000, A.D. 2100-Jan-01 00:00:00.0000, -2.228998426825868E+07,  1.453657116818702E+08, -7.056723615352064E+04, -2.988518375084458E+01, -4.856538118135315E+00,  2.850972097064863E-03,
$$EOE
**************************************************************************************************************************************************************************************************
Coordinate system description:

  Ecliptic and Mean Equinox of Reference Epoch

    Reference epoch: J2000.0
    XY-plane: plane of the Earth's orbit at the reference epoch
              Note: obliquity of 84381.448 arcseconds wrt ICRF equator (IAU76)
    X-axis  : out along ascending node of instantaneous plane of the Earth's
              orbit and the Earth's mean equator at the reference epoch
    Z-axis  : perpendicular to the xy-plane in the directional (+ or -) sense
              of Earth's north pole at the reference epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      X      X-component of position vector (km)                               
      Y      Y-component of position vector (km)                               
      Z      Z-component of position vector (km)                               
      VX     X-component of velocity vector (km/sec)                           
      VY     Y-component of velocity vector (km/sec)                           
      VZ     Z-component of velocity vector (km/sec)                           

Geometric states/elements have no aberrations applied.

 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  http://ssd.jpl.nasa.gov/?horizons
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
